state S1 S2 S3
190 2 0.00551158569430477 0.603995048167505 0.390493366138191
191 2 0.0329513967872545 0.89637191384409 0.070676689368655
192 2 0.044104466056821 0.949184943975455 0.00671058996772389
193 1 0.975843142902539 0.0241568570912406 6.22080907456498e-12
194 1 0.768607369130596 0.231385520048153 7.11082125087412e-06
195 2 0.232902697117132 0.563481029588773 0.203616273294095
196 2 0.179538228755087 0.817032349995111 0.00342942124980241
197 2 0.0475870480583869 0.930552781643233 0.0218601702983798
198 2 0.0811579541327111 0.917959770727333 0.000882275139955616
199 2 0.0867229991682841 0.912566375350281 0.000710625481435046
200 2 0.0174017826752081 0.804230500206195 0.178367717118597
201 2 0.124093272133886 0.875534455948006 0.000372271918107552
202 2 0.0277186574966235 0.937459887618608 0.0348214548847683
203 2 0.021885239957779 0.896228829471987 0.0818859305702337
204 2 0.0229860982572883 0.908308398471515 0.0687055032711966
205 2 0.0695366225544102 0.929000567147132 0.00146281029845784
206 2 0.0261950073495162 0.931025767251649 0.0427792253988347
207 2 0.0349458078074214 0.949933461184638 0.0151207310079405
208 2 0.0240282413730219 0.917426382032731 0.0585453765942466
209 2 0.0150165628510153 0.70023018983418 0.284753247314805
210 2 0.0952468108946488 0.903134315992284 0.00161887311306702
211 2 0.0183503498839957 0.831589473677018 0.150060176438986
212 1 0.192320522686892 0.807611116449998 6.83608631095158e-05
213 1 0.705887751993118 0.294112058419457 1.89587425459695e-07
214 1 0.760721700686335 0.239250896713181 2.74026004840915e-05
215 2 0.29702984678377 0.646865090554882 0.056105062661348
216 2 0.0781826761734699 0.878047548313996 0.043769775512534
217 2 0.0221311710729109 0.89917603081295 0.0786927981141392
218 2 0.021000030509303 0.884258487588786 0.0947414819019105
219 3 0.0156118215641616 0.733054327252523 0.251333851183316
220 3 0.00862872054178858 0.368886881509984 0.622484397948227
221 3 0.00356465248203105 0.166744800002008 0.829690547515961
222 2 0.0101870596322672 0.385669967490576 0.604142972877156
223 2 0.0885865924434458 0.903712838773102 0.00770056878345209
224 2 0.0306071463870485 0.945084683061964 0.0243081705509873
225 1 0.412370925419561 0.587626848191868 2.22638857127204e-06
226 1 0.994482884220115 0.00551711577810581 1.77912318209537e-12
227 1 0.823261824959122 0.17673598667966 2.18836121802917e-06
228 1 0.574832473169551 0.424702341815216 0.000465185015233257
229 1 0.904504609188803 0.0954952399057317 1.50905465366479e-07
230 1 0.928672575554409 0.0713273402464799 8.41991109177791e-08
231 1 0.881532552423313 0.118467016894696 4.3068199127735e-07
232 1 0.916188922001774 0.0838108822974084 1.9570081763151e-07
233 1 0.948276885303704 0.051723092170341 2.25259548729623e-08
234 1 0.85484230607051 0.145156724984105 9.68945385414588e-07
235 1 0.932160815641527 0.0678390718499076 1.12508565839533e-07
236 2 0.377761252522923 0.618630904478004 0.00360784299907334
237 2 0.0959314062320834 0.850862631014877 0.0532059627530394
238 2 0.14664156759675 0.853232434830068 0.000125997573181019
239 2 0.0914282459903494 0.907539944325678 0.00103180968397259
240 1 0.25537643949104 0.74460603564576 1.75248631992104e-05
241 1 0.99999993207765 6.79223496200965e-08 1.2075251189247e-28
242 1 0.999999960340975 3.96590244744045e-08 3.71563165816704e-28
243 1 0.99945764187114 0.000542358128856101 4.19846481379113e-15
244 2 0.33866247845194 0.653696271398322 0.0076412501497376
245 2 0.269464118979803 0.730065693113138 0.000470187907059211
246 2 0.0484838700440417 0.828236232050015 0.123279897905944
247 2 0.0512779835324216 0.944159724140177 0.00456229232740129
248 2 0.0293621766469977 0.942389472294158 0.0282483510588446
249 2 0.0243104476623302 0.919569398187581 0.0561201541500884
250 2 0.021233532438199 0.887636446117605 0.0911300214441959
251 2 0.0414837534487403 0.95022796498695 0.00828828156430957
252 2 0.0396746666785651 0.950648797211995 0.00967653610943983
253 2 0.0257651575291693 0.928799518467443 0.0454353240033878
254 2 0.0253165627925044 0.926249476413372 0.0484339607941233
255 2 0.0264355110505117 0.932185510595415 0.041378978354073
256 2 0.587203946376269 0.412795781445319 2.7217841188704e-07
257 2 0.464575566526862 0.534885130496814 0.00053930297632413
258 2 0.56353161331746 0.436431740754577 3.66459279629414e-05
259 2 0.152380097047191 0.740837074873511 0.106782828079298
260 2 0.0630908146426808 0.929932364424464 0.00697682093285468
261 2 0.0140401640477597 0.581731301084787 0.404228534867454
262 2 0.00798159572536468 0.37481463211187 0.617203772162765
263 2 0.105980700728784 0.889455914285809 0.00456338498540705
264 1 0.579856077834622 0.420143623888952 2.98276425898624e-07
265 1 0.977493352229766 0.0225066468291121 9.41121609948485e-10
266 1 0.831571518785856 0.168426693813594 1.78740054985148e-06
267 1 0.820379518898284 0.179614419826618 6.06127509845249e-06
268 2 0.245523840216336 0.590112955740193 0.164363204043471
269 2 0.0383123251200188 0.613318474799848 0.348369200080133
270 2 0.00826420056758346 0.387670239744584 0.604065559687833
271 2 0.124389780776879 0.873039846584489 0.00257037263863233
272 2 0.123283571228255 0.876491709157332 0.000224719614412643
273 2 0.0358229946563395 0.950327874135621 0.01384913120804
274 2 0.346979396682147 0.653015610485844 4.99283200958454e-06
275 3 0.0624303115224413 0.771597896716967 0.165971791760592
276 3 0.0111740633421066 0.434330665558504 0.55449527109939
277 3 0.00304915199163762 0.12395102444246 0.872999823565902
278 3 0.026134166578467 0.807139727933624 0.166726105487909
279 3 0.0129325051525246 0.603442301518158 0.383625193329317
280 3 0.00586071794834412 0.257938943739288 0.736200338312367
281 3 0.00146005967761978 0.0589756915948605 0.93956424872752
282 3 0.00666212992750864 0.628253921860071 0.36508394821242
283 3 0.00649461667783008 0.291384354927504 0.702121028394666
284 3 0.00613004149192904 0.270432324597164 0.723437633910907
285 3 0.00186076275148545 0.083761684471588 0.914377552776927
286 2 0.0180508025997812 0.83090149299911 0.151047704401109
287 2 0.3540303563354 0.645963301664168 6.34200043223591e-06
288 2 0.107611709232546 0.869435866470754 0.0229524242966998
289 2 0.015073387026168 0.703686356531649 0.281240256442183
290 2 0.124703953756934 0.874636827232588 0.000659219010477786
291 2 0.0301401297170037 0.944085173559104 0.0257746967238923
292 2 0.0140675944853029 0.612707148968742 0.373225256545955
293 2 0.010196407045967 0.473196691209178 0.516606901744855
294 2 0.0194425596844111 0.698901432501717 0.281656007813872
295 2 0.0507625064589728 0.936886981663684 0.0123505118773429
296 2 0.0470755914235174 0.94755399722979 0.00537041134669262
297 3 0.0172118698954713 0.798035805392703 0.184752324711826
298 3 0.0161622098484742 0.365906731544105 0.617931058607421
299 3 0.00231437079968211 0.0855835875263008 0.912102041674017
300 3 0.000397013707693028 0.0364140003259458 0.963188985966361
301 2 0.00579154766343019 0.621716259063805 0.372492193272764
302 2 0.0381229285262409 0.918295399149782 0.0435816723239775
303 2 0.0230712553606455 0.909130998645728 0.0677977459936262
304 2 0.0177895790277773 0.816100585680472 0.16610983529175
305 2 0.0148891931227859 0.69615009432337 0.288960712553844
306 2 0.0725705409445635 0.92344275395328 0.00398670510215681
307 3 0.0140734491987039 0.614007034667767 0.371919516133529
308 3 0.0261597513378062 0.849948884605994 0.123891364056199
309 3 0.0160858189507012 0.753072249376968 0.230841931672331
310 3 0.0113221122567644 0.304167745468833 0.684510142274403
311 3 0.00231313355508313 0.105687825254509 0.891999041190408
312 3 0.000865652986025784 0.0740293503511191 0.925104996662855
313 3 0.000584589273889401 0.0740208983373809 0.92539451238873
314 3 0.000391509272512604 0.046760989451397 0.952847501276091
315 3 0.000235886007496383 0.0304211450815676 0.969342968910936
316 3 0.000852307331783689 0.148135991891635 0.851011700776581
317 3 0.000915793145086971 0.0513749726161403 0.947709234238773
318 3 0.000241020116823519 0.0297697483935717 0.969989231489605
319 2 0.0245577639373612 0.952832747490856 0.0226094885717828
320 2 0.0186609531821296 0.839399569380489 0.141939477437381
321 2 0.0574408009873922 0.93901812485622 0.00354107415638823
322 2 0.0144829223627891 0.662290363978525 0.323226713658686
323 1 0.176955866064624 0.822796903880272 0.000247230055103962
324 1 0.999997719180326 2.2808196744306e-06 2.40080809113677e-24
325 2 0.346410762550274 0.647065218859304 0.00652401859042179
326 2 0.102946747974524 0.871790623580729 0.025262628444747
327 2 0.0283110536437669 0.939444506616245 0.0322444397399877
328 2 0.0455865504213698 0.948421000168925 0.00599244940970485
329 1 0.225909534931447 0.774062697765585 2.77673029679835e-05
330 1 0.798740172858173 0.201259764512405 6.26294219730704e-08
331 2 0.353081086934845 0.63012855453003 0.0167903585351259
332 3 0.0612228729682897 0.48715917269446 0.45161795433725
333 3 0.00832586996712603 0.38488760067076 0.606786529362114
334 3 0.002764353677 0.120818211047603 0.876417435275397
335 3 0.00905329921907883 0.463206100196039 0.527740600584883
336 3 0.0246694319040295 0.781612461771973 0.193718106323998
337 3 0.0168877850935735 0.353441649462348 0.629670565444078
338 3 0.00410804234463348 0.192876715781483 0.803015241873884
339 3 0.00153207591920737 0.0714254211082628 0.92704250297253
340 3 0.000495976855143506 0.0648019640164118 0.934702059128445
341 3 0.000914010351525266 0.129668220985506 0.869417768662969
342 3 0.00276854753627668 0.174630653952543 0.822600798511181
343 2 0.0328924126353725 0.750817174094379 0.216290413270248
344 2 0.0189973406919175 0.797027172298161 0.183975487009922
345 2 0.0161426124370254 0.735955392741358 0.247901994821617
346 1 0.936565656735348 0.0634343428432158 4.21435871008474e-10
347 2 0.441304079112411 0.557444728147735 0.00125119273985404
348 2 0.185116828563022 0.806378793166886 0.00850437827009189
349 2 0.131450406085546 0.867851822377728 0.000697771536725957
350 2 0.497336182965623 0.502662874908335 9.42126042438784e-07
351 3 0.0980377235423359 0.661957074138679 0.240005202318985
352 3 0.0171370904049146 0.718154549089954 0.264708360505131
353 3 0.00865285390548547 0.386008855553134 0.605338290541381
354 3 0.0118397908496096 0.48138322449834 0.50677698465205
355 3 0.00356097878029996 0.141549593342703 0.854889427876998
356 3 0.000722682496702911 0.0390462198379886 0.960231097665308
357 3 0.000443065783100146 0.0808150845250856 0.918741849691814
358 2 0.0518532584492988 0.938718255313538 0.00942848623716293
359 2 0.0239829361474117 0.917070294791408 0.0589467690611805
360 3 0.0142990340196752 0.645151129734914 0.340549836245411
361 3 0.0115258994578061 0.212169436661758 0.776304663880436
362 3 0.00142335371890954 0.0644372547548103 0.93413939152628
363 3 0.0015904537203674 0.209396606061234 0.789012940218399
364 3 0.00150200868760444 0.0349332387149126 0.963564752597483
365 3 0.00531923453547544 0.591352641044196 0.403328124420328
366 3 0.00520171596650265 0.215918830427242 0.778879453606255
367 3 0.00155443361253294 0.0714439710486573 0.92700159533881
368 3 0.000320558220548018 0.0343009054379521 0.9653785363415
369 3 0.000261702912534339 0.0442348769111966 0.955503420176269
370 3 0.00382348771634465 0.478739597816661 0.517436914466994
371 3 0.00348295997533385 0.138584279050885 0.857932760973781
372 3 0.00545171919755408 0.284084950923584 0.710463329878862
373 3 0.00176099261961567 0.075462271900414 0.92277673547997
374 3 0.000481371741938579 0.0586888942264238 0.940829734031638
375 3 0.000292955141689518 0.044091363405396 0.955615681452915
376 2 0.00791565041303655 0.732744103053673 0.25934024653329
377 2 0.0140068627645521 0.641156956405672 0.344836180829776
378 1 0.273666203734611 0.726278747635565 5.50486298243117e-05
379 1 0.752786426218328 0.247213299910349 2.73871323433371e-07
380 1 0.961841890978542 0.0381580817916414 2.72298164905671e-08
381 2 0.344678128530087 0.648566397480174 0.0067554739897393
382 2 0.0960996555563711 0.871484993758346 0.0324153506852835
383 2 0.0141277562778927 0.566958439752833 0.418913803969274
384 2 0.038007687870248 0.909867468359571 0.0521248437701809
385 2 0.04053312416189 0.950484793193741 0.00898208264436885
386 2 0.0255304775306845 0.927495699188117 0.0469738232811982
387 2 0.0142552085753934 0.640421776944677 0.34532301447993
388 2 0.0196570104957059 0.762976488993303 0.217366500510991
389 2 0.0135460637913282 0.319391285441061 0.667062650767611
390 2 0.00500615130095851 0.230136418162243 0.764857430536799
391 2 0.0193736745048706 0.596220627375245 0.384405698119884
392 2 0.0195544939005606 0.746294124313323 0.234151381786117
393 2 0.0395037644385807 0.377776495250066 0.582719740311353
394 2 0.00590128157807938 0.272955948606151 0.72114276981577
395 2 0.00509914530896107 0.228830835660647 0.766070019030392
396 2 0.0995890971275764 0.889350562505161 0.0110603403672631
397 3 0.0186528204974013 0.839201602137884 0.142145577364715
398 3 0.0172504291234269 0.437468823550951 0.545280747325622
399 3 0.00469399402242827 0.219976670303514 0.775329335674058
400 3 0.00662406252373193 0.274341474264137 0.719034463212131
401 3 0.00200494227935505 0.0914942715550238 0.906500786165621
402 2 0.0200613030687825 0.832139419412078 0.14779927751914
403 1 0.999882455032338 0.000117544967662218 3.09818009688001e-19
404 1 0.99995487437478 4.51256252198723e-05 1.41770358171491e-18
405 1 0.716054079497544 0.283927269098484 1.8651403972099e-05
406 1 0.966478831962649 0.0335211521452425 1.58921079412911e-08
407 1 0.6705278571812 0.329432483725331 3.96590934696472e-05
408 1 0.53815876741274 0.461280857363607 0.000560375223652276
409 1 0.985869308311538 0.0141306915577428 1.30718784249031e-10
410 1 0.888625834793229 0.111373826901084 3.38305686675749e-07
411 2 0.409012445335733 0.587648808586424 0.00333874607784261
412 2 0.187485889131304 0.807223644989441 0.00529046587925575
413 2 0.0944707468947161 0.903254440036366 0.00227481306891801
414 2 0.0140959281138362 0.618466627612696 0.367437444273468
415 2 0.00640201074510851 0.287380003058641 0.706217986196251
416 2 0.00580216660392562 0.257590027160709 0.736607806235365
417 2 0.415305683703773 0.584647368475781 4.69478204455788e-05
418 2 0.112809730044149 0.840147394839652 0.0470428751161999
419 2 0.0616464294006695 0.9361783312006 0.00217523939873079
420 2 0.0200392528686239 0.868465417357823 0.111495329773553
421 2 0.0348121390226849 0.949859973889567 0.0153278870877483
422 2 0.0152801823426785 0.522864646241081 0.46185517141624
423 2 0.0152925283311033 0.620560508123401 0.364146963545496
424 2 0.0673933448250274 0.925507229165935 0.00709942600903717
425 2 0.0199949424490955 0.867656856804413 0.112348200746491
426 2 0.0305506771841993 0.9449785390151 0.0244707838007004
427 2 0.0204475814850813 0.875570736613949 0.10398168190097
428 2 0.0145129948686939 0.664801135964624 0.320685869166682
429 2 0.0308837716334837 0.900575477376356 0.0685407509901599
430 2 0.0253738246004156 0.926588619529486 0.0480375558700986
431 2 0.0393814345398181 0.95068850684653 0.00993005861365251
432 2 0.0143479200779258 0.650074101698993 0.335577978223081
433 1 0.77966923600106 0.220330700288176 6.37107643293615e-08
434 1 0.99998646766727 1.35323327302234e-05 1.11590738825671e-19
435 1 0.999999646027812 3.5397218847842e-07 3.3270658545927e-25
436 1 0.864659284762112 0.135339984764731 7.30473157043099e-07
437 2 0.622059165221607 0.377772781054161 0.000168053724232068
438 2 0.707164433436105 0.29281007170471 2.54948591854549e-05
439 2 0.289302618103079 0.664153001630661 0.0465443802662592
440 2 0.057865250618591 0.828329799582424 0.113804949798985
441 2 0.0681993285565267 0.930164333435219 0.00163633800825414
442 2 0.0327656105433323 0.948209360558397 0.0190250288982703
443 1 0.7489827774842 0.251017194876677 2.76391237443388e-08
444 1 0.964642919212785 0.0353570595709845 2.12162303472251e-08
445 1 0.960849413688628 0.0391505791992338 7.1121386226826e-09
446 2 0.691586558559645 0.308385262741142 2.81786992133146e-05
447 3 0.205205344159277 0.611765615497433 0.18302904034329
448 3 0.0228249980159742 0.434129587539296 0.54304541444473
449 3 0.00328588503432729 0.10019203695591 0.896522078009763
450 3 0.00139579978200359 0.123516727866669 0.875087472351327
451 3 0.0007043752245712 0.048003019441605 0.951292605333824
452 3 0.000231755121202877 0.0346382168864412 0.965130027992356
453 3 0.000231093427390079 0.031823689849142 0.967945216723468
454 3 0.0104748624675247 0.822254231244392 0.167270906288083
455 3 0.0195591744398272 0.399547939078342 0.580892886481831
456 3 0.00609713757844938 0.282279855961085 0.711623006460466
457 3 0.00527087843701581 0.236621967490999 0.758107154071985
458 3 0.0013657555153609 0.0575923674372562 0.941041877047383
459 3 0.00048469670552464 0.0305121902449679 0.969003113049507
460 3 0.000239373665368157 0.0379451164014862 0.961815509933146
461 3 0.00109941173664261 0.184253722397506 0.814646865865851
462 3 0.00127914793402026 0.0587435327145131 0.939977319351467
463 3 0.000288214320815716 0.0428955418009002 0.956816243878284
464 2 0.00156100425710326 0.245764361730211 0.752674634012685
465 2 0.0790011218334688 0.900298142368215 0.0207007357983167
466 1 0.223985478913162 0.775985866735153 2.8654351685468e-05
467 1 0.174164493254804 0.825341940239294 0.000493566505901952
468 1 0.806934807063084 0.19306516863562 2.43012966248124e-08
469 1 0.689054505164439 0.310855793979298 8.97008562627194e-05
470 1 0.266579972374098 0.680540121307405 0.0528799063184971
471 1 0.140279495375071 0.856997154907427 0.0027233497175017
